registerno,department,semester
922524118048,Computer and Communication Engineering -A,2
922524118049,Computer and Communication Engineering -A,2
922524118050,Computer and Communication Engineering -A,2
922524118051,Computer and Communication Engineering -A,2
922524118052,Computer and Communication Engineering -A,2
922524118053,Computer and Communication Engineering -A,2
922524118054,Computer and Communication Engineering -A,2
922524118055,Computer and Communication Engineering -A,2
922524118056,Computer and Communication Engineering -A,2
922524118057,Computer and Communication Engineering -A,2
922524118058,Computer and Communication Engineering -A,2
922524118059,Computer and Communication Engineering -A,2
922524118060,Computer and Communication Engineering -A,2
922524118061,Computer and Communication Engineering -A,2
922524118062,Computer and Communication Engineering -A,2
922524118063,Computer and Communication Engineering -A,2
922522105001,Electrical and Electronics Engineering -A,6
922522105002,Electrical and Electronics Engineering -A,6
922522105003,Electrical and Electronics Engineering -A,6
922522105004,Electrical and Electronics Engineering -A,6
922522105005,Electrical and Electronics Engineering -A,6
922522105006,Electrical and Electronics Engineering -A,6
922522105007,Electrical and Electronics Engineering -A,6
922522105008,Electrical and Electronics Engineering -A,6
922522105009,Electrical and Electronics Engineering -A,6
922522105010,Electrical and Electronics Engineering -A,6
922522105011,Electrical and Electronics Engineering -A,6
922522105012,Electrical and Electronics Engineering -A,6
922522105013,Electrical and Electronics Engineering -A,6
922522105014,Electrical and Electronics Engineering -A,6
922522105015,Electrical and Electronics Engineering -A,6
922522105016,Electrical and Electronics Engineering -A,6
922522105017,Electrical and Electronics Engineering -A,6
922522105018,Electrical and Electronics Engineering -A,6
922522105019,Electrical and Electronics Engineering -A,6
922522105020,Electrical and Electronics Engineering -A,6
922522105021,Electrical and Electronics Engineering -A,6
922522105022,Electrical and Electronics Engineering -A,6
922522105023,Electrical and Electronics Engineering -A,6
922522105024,Electrical and Electronics Engineering -A,6
922522105025,Electrical and Electronics Engineering -A,6
922522105026,Electrical and Electronics Engineering -A,6
922522105027,Electrical and Electronics Engineering -A,6
922522105028,Electrical and Electronics Engineering -A,6
922522105029,Electrical and Electronics Engineering -A,6
922522105030,Electrical and Electronics Engineering -A,6
922522105031,Electrical and Electronics Engineering -A,6
922522105032,Electrical and Electronics Engineering -A,6
922522105033,Electrical and Electronics Engineering -A,6
922522105034,Electrical and Electronics Engineering -A,6
922522105035,Electrical and Electronics Engineering -A,6
922522105036,Electrical and Electronics Engineering -A,6
922522105037,Electrical and Electronics Engineering -A,6
922522105038,Electrical and Electronics Engineering -A,6
922522105039,Electrical and Electronics Engineering -A,6
922522105040,Electrical and Electronics Engineering -A,6
922522105041,Electrical and Electronics Engineering -A,6
922522105042,Electrical and Electronics Engineering -A,6
922522105043,Electrical and Electronics Engineering -A,6
922522105044,Electrical and Electronics Engineering -A,6
922522105045,Electrical and Electronics Engineering -A,6
922522105046,Electrical and Electronics Engineering -A,6
922522105047,Electrical and Electronics Engineering -A,6
922522105048,Electrical and Electronics Engineering -A,6
922522105301,Electrical and Electronics Engineering -A,6
922522105302,Electrical and Electronics Engineering -A,6
922522105303,Electrical and Electronics Engineering -A,6
922523121001,Biomedical Engineering -A,4
922523121002,Biomedical Engineering -A,4
922523121003,Biomedical Engineering -A,4
922523121004,Biomedical Engineering -A,4
922523121005,Biomedical Engineering -A,4
922523121006,Biomedical Engineering -A,4
922523121007,Biomedical Engineering -A,4
922523121008,Biomedical Engineering -A,4
922523121009,Biomedical Engineering -A,4
922523121010,Biomedical Engineering -A,4
922523121011,Biomedical Engineering -A,4
922523121012,Biomedical Engineering -A,4
922523121013,Biomedical Engineering -A,4
922523121014,Biomedical Engineering -A,4
922523121015,Biomedical Engineering -A,4
922523121016,Biomedical Engineering -A,4
922523121017,Biomedical Engineering -A,4
922523121018,Biomedical Engineering -A,4
922523121019,Biomedical Engineering -A,4
922523121020,Biomedical Engineering -A,4
922523121021,Biomedical Engineering -A,4
922523121022,Biomedical Engineering -A,4
922523121023,Biomedical Engineering -A,4
922523121024,Biomedical Engineering -A,4
922523121025,Biomedical Engineering -A,4
922523121026,Biomedical Engineering -A,4
922523121027,Biomedical Engineering -A,4
922523121028,Biomedical Engineering -A,4
922523121029,Biomedical Engineering -A,4
922523121030,Biomedical Engineering -A,4
922523121031,Biomedical Engineering -A,4
922523121032,Biomedical Engineering -A,4
922523121033,Biomedical Engineering -A,4
922523121034,Biomedical Engineering -A,4
922523121035,Biomedical Engineering -A,4
922523121036,Biomedical Engineering -A,4
922523121037,Biomedical Engineering -A,4
922523121038,Biomedical Engineering -A,4
922523121039,Biomedical Engineering -A,4
922523121040,Biomedical Engineering -A,4
922523121041,Biomedical Engineering -A,4
922523121042,Biomedical Engineering -A,4
922523121043,Biomedical Engineering -A,4
922523121044,Biomedical Engineering -A,4
922523121045,Biomedical Engineering -A,4
922523121046,Biomedical Engineering -A,4
922523121047,Biomedical Engineering -A,4
922523121048,Biomedical Engineering -A,4
922523121049,Biomedical Engineering -A,4
922523121050,Biomedical Engineering -A,4
922523121051,Biomedical Engineering -A,4
922523121052,Biomedical Engineering -A,4
922523121053,Biomedical Engineering -A,4
922523121054,Biomedical Engineering -A,4
922523121055,Biomedical Engineering -A,4
922523121056,Biomedical Engineering -A,4
922523121057,Biomedical Engineering -A,4
922523121058,Biomedical Engineering -A,4
922523121059,Biomedical Engineering -A,4
922523121060,Biomedical Engineering -A,4
922523121061,Biomedical Engineering -A,4
922523106001,Electronics and Communication Engineering -A,4
922523106002,Electronics and Communication Engineering -A,4
922523106003,Electronics and Communication Engineering -A,4
922523106004,Electronics and Communication Engineering -A,4
922523106005,Electronics and Communication Engineering -A,4
922523106006,Electronics and Communication Engineering -A,4
922523106007,Electronics and Communication Engineering -A,4
922523106008,Electronics and Communication Engineering -A,4
922523106009,Electronics and Communication Engineering -A,4
922523106010,Electronics and Communication Engineering -A,4
922523106011,Electronics and Communication Engineering -A,4
922523106012,Electronics and Communication Engineering -A,4
922523106013,Electronics and Communication Engineering -A,4
922523106014,Electronics and Communication Engineering -A,4
922523106015,Electronics and Communication Engineering -A,4
922523106016,Electronics and Communication Engineering -A,4
922523106017,Electronics and Communication Engineering -A,4
922523106018,Electronics and Communication Engineering -A,4
922523106019,Electronics and Communication Engineering -A,4
922523106020,Electronics and Communication Engineering -A,4
922523106021,Electronics and Communication Engineering -A,4
922523106022,Electronics and Communication Engineering -A,4
922523106023,Electronics and Communication Engineering -A,4
922523106024,Electronics and Communication Engineering -A,4
922523106025,Electronics and Communication Engineering -A,4
922523106026,Electronics and Communication Engineering -A,4
922523106027,Electronics and Communication Engineering -A,4
922523106028,Electronics and Communication Engineering -A,4
922523106029,Electronics and Communication Engineering -A,4
922523106030,Electronics and Communication Engineering -A,4
922523106031,Electronics and Communication Engineering -A,4
922523106032,Electronics and Communication Engineering -A,4
922523106033,Electronics and Communication Engineering -A,4
922523106034,Electronics and Communication Engineering -A,4
922523106035,Electronics and Communication Engineering -A,4
922523106036,Electronics and Communication Engineering -A,4
922523106037,Electronics and Communication Engineering -A,4
922523106038,Electronics and Communication Engineering -A,4
922523106039,Electronics and Communication Engineering -A,4
922523106040,Electronics and Communication Engineering -A,4
922523106041,Electronics and Communication Engineering -A,4
922523106042,Electronics and Communication Engineering -A,4
922523106043,Electronics and Communication Engineering -A,4
922523106044,Electronics and Communication Engineering -A,4
922523106045,Electronics and Communication Engineering -A,4
922523106046,Electronics and Communication Engineering -A,4
922523106047,Electronics and Communication Engineering -A,4
922523106048,Electronics and Communication Engineering -A,4
922523106049,Electronics and Communication Engineering -A,4
922523106050,Electronics and Communication Engineering -A,4
922523106051,Electronics and Communication Engineering -A,4
922523106052,Electronics and Communication Engineering -A,4
922523106053,Electronics and Communication Engineering -A,4
922523106054,Electronics and Communication Engineering -A,4
922523106055,Electronics and Communication Engineering -A,4
922523106056,Electronics and Communication Engineering -A,4
922523106057,Electronics and Communication Engineering -A,4
922523106058,Electronics and Communication Engineering -A,4
922523106059,Electronics and Communication Engineering -A,4
922523106060,Electronics and Communication Engineering -A,4
922523106061,Electronics and Communication Engineering -A,4
922523106062,Electronics and Communication Engineering -A,4
922523106063,Electronics and Communication Engineering -A,4
922523106064,Electronics and Communication Engineering -A,4
922523106066,Electronics and Communication Engineering -B,4
922523106067,Electronics and Communication Engineering -B,4
922523106068,Electronics and Communication Engineering -B,4
922523106069,Electronics and Communication Engineering -B,4
922523106070,Electronics and Communication Engineering -B,4
922523106071,Electronics and Communication Engineering -B,4
922523106072,Electronics and Communication Engineering -B,4
922523106073,Electronics and Communication Engineering -B,4
922523106074,Electronics and Communication Engineering -B,4
922523106075,Electronics and Communication Engineering -B,4
922523106076,Electronics and Communication Engineering -B,4
922523106077,Electronics and Communication Engineering -B,4
922523106078,Electronics and Communication Engineering -B,4
922523106079,Electronics and Communication Engineering -B,4
922523106080,Electronics and Communication Engineering -B,4
922523106081,Electronics and Communication Engineering -B,4
922523106082,Electronics and Communication Engineering -B,4
922523106083,Electronics and Communication Engineering -B,4
922523106084,Electronics and Communication Engineering -B,4
922523106085,Electronics and Communication Engineering -B,4
922523106086,Electronics and Communication Engineering -B,4
922523106087,Electronics and Communication Engineering -B,4
922523106088,Electronics and Communication Engineering -B,4
922523106089,Electronics and Communication Engineering -B,4
922523106090,Electronics and Communication Engineering -B,4
922523106091,Electronics and Communication Engineering -B,4
922523106092,Electronics and Communication Engineering -B,4
922523106093,Electronics and Communication Engineering -B,4
922523106094,Electronics and Communication Engineering -B,4
922523106095,Electronics and Communication Engineering -B,4
922523106096,Electronics and Communication Engineering -B,4
922523106097,Electronics and Communication Engineering -B,4
922523106098,Electronics and Communication Engineering -B,4
922523106099,Electronics and Communication Engineering -B,4
922523106100,Electronics and Communication Engineering -B,4
922523106101,Electronics and Communication Engineering -B,4
922523106102,Electronics and Communication Engineering -B,4
922523106103,Electronics and Communication Engineering -B,4
922523106104,Electronics and Communication Engineering -B,4
922523106105,Electronics and Communication Engineering -B,4
922523106106,Electronics and Communication Engineering -B,4
922523106107,Electronics and Communication Engineering -B,4
922523106108,Electronics and Communication Engineering -B,4
922523106109,Electronics and Communication Engineering -B,4
922523106110,Electronics and Communication Engineering -B,4
922523106111,Electronics and Communication Engineering -B,4
922523106112,Electronics and Communication Engineering -B,4
922523106113,Electronics and Communication Engineering -B,4
922523106114,Electronics and Communication Engineering -B,4
922523106115,Electronics and Communication Engineering -B,4
922523106116,Electronics and Communication Engineering -B,4
922523106117,Electronics and Communication Engineering -B,4
922523106118,Electronics and Communication Engineering -B,4
922523106119,Electronics and Communication Engineering -B,4
922523106120,Electronics and Communication Engineering -B,4
922523106121,Electronics and Communication Engineering -B,4
922523106122,Electronics and Communication Engineering -B,4
922523106123,Electronics and Communication Engineering -B,4
922523106124,Electronics and Communication Engineering -B,4
922523106125,Electronics and Communication Engineering -B,4
922523106126,Electronics and Communication Engineering -B,4
922523106127,Electronics and Communication Engineering -B,4
922523106128,Electronics and Communication Engineering -B,4
922523106129,Electronics and Communication Engineering -C,4
922523106130,Electronics and Communication Engineering -C,4
922523106131,Electronics and Communication Engineering -C,4
922523106132,Electronics and Communication Engineering -C,4
922523106133,Electronics and Communication Engineering -C,4
922523106134,Electronics and Communication Engineering -C,4
922523106135,Electronics and Communication Engineering -C,4
922523106136,Electronics and Communication Engineering -C,4
922523106137,Electronics and Communication Engineering -C,4
922523106138,Electronics and Communication Engineering -C,4
922523106139,Electronics and Communication Engineering -C,4
922523106140,Electronics and Communication Engineering -C,4
922523106141,Electronics and Communication Engineering -C,4
922523106142,Electronics and Communication Engineering -C,4
922523106143,Electronics and Communication Engineering -C,4
922523106144,Electronics and Communication Engineering -C,4
922523106145,Electronics and Communication Engineering -C,4
922523106146,Electronics and Communication Engineering -C,4
922523106147,Electronics and Communication Engineering -C,4
922523106148,Electronics and Communication Engineering -C,4
922523106149,Electronics and Communication Engineering -C,4
922523106150,Electronics and Communication Engineering -C,4
922523106151,Electronics and Communication Engineering -C,4
922523106152,Electronics and Communication Engineering -C,4
922523106153,Electronics and Communication Engineering -C,4
922523106154,Electronics and Communication Engineering -C,4
922523106155,Electronics and Communication Engineering -C,4
922523106156,Electronics and Communication Engineering -C,4
922523106157,Electronics and Communication Engineering -C,4
922523106158,Electronics and Communication Engineering -C,4
922523106159,Electronics and Communication Engineering -C,4
922523106160,Electronics and Communication Engineering -C,4
922523106161,Electronics and Communication Engineering -C,4
922523106162,Electronics and Communication Engineering -C,4
922523106163,Electronics and Communication Engineering -C,4
922523106164,Electronics and Communication Engineering -C,4
922523106165,Electronics and Communication Engineering -C,4
922523106166,Electronics and Communication Engineering -C,4
922523106167,Electronics and Communication Engineering -C,4
922523106168,Electronics and Communication Engineering -C,4
922523106169,Electronics and Communication Engineering -C,4
922523106170,Electronics and Communication Engineering -C,4
922523106171,Electronics and Communication Engineering -C,4
922523106172,Electronics and Communication Engineering -C,4
922523106173,Electronics and Communication Engineering -C,4
922523106174,Electronics and Communication Engineering -C,4
922523106175,Electronics and Communication Engineering -C,4
922523106176,Electronics and Communication Engineering -C,4
922523106177,Electronics and Communication Engineering -C,4
922523106178,Electronics and Communication Engineering -C,4
922523106179,Electronics and Communication Engineering -C,4
922523106180,Electronics and Communication Engineering -C,4
922523106181,Electronics and Communication Engineering -C,4
922523106182,Electronics and Communication Engineering -C,4
922523106183,Electronics and Communication Engineering -C,4
922523106184,Electronics and Communication Engineering -C,4
922523106185,Electronics and Communication Engineering -C,4
922523106186,Electronics and Communication Engineering -C,4
922523106187,Electronics and Communication Engineering -C,4
922523106188,Electronics and Communication Engineering -C,4
922523106189,Electronics and Communication Engineering -C,4
922523106190,Electronics and Communication Engineering -C,4
922523106191,Electronics and Communication Engineering -C,4
922523106301,Electronics and Communication Engineering -C,4
922523106302,Electronics and Communication Engineering -C,4
922523106192,Electronics and Communication Engineering -D,4
922523106193,Electronics and Communication Engineering -D,4
922523106194,Electronics and Communication Engineering -D,4
922523106195,Electronics and Communication Engineering -D,4
922523106196,Electronics and Communication Engineering -D,4
922523106197,Electronics and Communication Engineering -D,4
922523106198,Electronics and Communication Engineering -D,4
922523106199,Electronics and Communication Engineering -D,4
922523106200,Electronics and Communication Engineering -D,4
922523106201,Electronics and Communication Engineering -D,4
922523106202,Electronics and Communication Engineering -D,4
922523106203,Electronics and Communication Engineering -D,4
922523106204,Electronics and Communication Engineering -D,4
922523106205,Electronics and Communication Engineering -D,4
922523106206,Electronics and Communication Engineering -D,4
922523106207,Electronics and Communication Engineering -D,4
922523106208,Electronics and Communication Engineering -D,4
922523106209,Electronics and Communication Engineering -D,4
922523106210,Electronics and Communication Engineering -D,4
922523106211,Electronics and Communication Engineering -D,4
922523106212,Electronics and Communication Engineering -D,4
922523106213,Electronics and Communication Engineering -D,4
922523106214,Electronics and Communication Engineering -D,4
922523106215,Electronics and Communication Engineering -D,4
922523106216,Electronics and Communication Engineering -D,4
922523106217,Electronics and Communication Engineering -D,4
922523106218,Electronics and Communication Engineering -D,4
922523106219,Electronics and Communication Engineering -D,4
922523106220,Electronics and Communication Engineering -D,4
922523106221,Electronics and Communication Engineering -D,4
922523106222,Electronics and Communication Engineering -D,4
922523106223,Electronics and Communication Engineering -D,4
922523106224,Electronics and Communication Engineering -D,4
922523106225,Electronics and Communication Engineering -D,4
922523106226,Electronics and Communication Engineering -D,4
922523106227,Electronics and Communication Engineering -D,4
922523106228,Electronics and Communication Engineering -D,4
922523106229,Electronics and Communication Engineering -D,4
922523106230,Electronics and Communication Engineering -D,4
922523106231,Electronics and Communication Engineering -D,4
922523106232,Electronics and Communication Engineering -D,4
922523106233,Electronics and Communication Engineering -D,4
922523106234,Electronics and Communication Engineering -D,4
922523106235,Electronics and Communication Engineering -D,4
922523106236,Electronics and Communication Engineering -D,4
922523106237,Electronics and Communication Engineering -D,4
922523106238,Electronics and Communication Engineering -D,4
922523106239,Electronics and Communication Engineering -D,4
922523106240,Electronics and Communication Engineering -D,4
922523106241,Electronics and Communication Engineering -D,4
922523106242,Electronics and Communication Engineering -D,4
922523106243,Electronics and Communication Engineering -D,4
922523106244,Electronics and Communication Engineering -D,4
922523106245,Electronics and Communication Engineering -D,4
922523106246,Electronics and Communication Engineering -D,4
922523106247,Electronics and Communication Engineering -D,4
922523106248,Electronics and Communication Engineering -D,4
922523106249,Electronics and Communication Engineering -D,4
922523106250,Electronics and Communication Engineering -D,4
922523106251,Electronics and Communication Engineering -D,4
922523106252,Electronics and Communication Engineering -D,4
922523106253,Electronics and Communication Engineering -D,4
922522106001,Electronics and Communication Engineering -A,6
922522106002,Electronics and Communication Engineering -A,6
922522106003,Electronics and Communication Engineering -A,6
922522106004,Electronics and Communication Engineering -A,6
922522106005,Electronics and Communication Engineering -A,6
922522106006,Electronics and Communication Engineering -A,6
922522106007,Electronics and Communication Engineering -A,6
922522106008,Electronics and Communication Engineering -A,6
922522106009,Electronics and Communication Engineering -A,6
922522106010,Electronics and Communication Engineering -A,6
922522106011,Electronics and Communication Engineering -A,6
922522106012,Electronics and Communication Engineering -A,6
922522106013,Electronics and Communication Engineering -A,6
922522106014,Electronics and Communication Engineering -A,6
922522106015,Electronics and Communication Engineering -A,6
922522106016,Electronics and Communication Engineering -A,6
922522106017,Electronics and Communication Engineering -A,6
922522106018,Electronics and Communication Engineering -A,6
922522106019,Electronics and Communication Engineering -A,6
922522106020,Electronics and Communication Engineering -A,6
922522106021,Electronics and Communication Engineering -A,6
922522106022,Electronics and Communication Engineering -A,6
922522106023,Electronics and Communication Engineering -A,6
922522106024,Electronics and Communication Engineering -A,6
922522106025,Electronics and Communication Engineering -A,6
922522106026,Electronics and Communication Engineering -A,6
922522106027,Electronics and Communication Engineering -A,6
922522106028,Electronics and Communication Engineering -A,6
922522106029,Electronics and Communication Engineering -A,6
922522106030,Electronics and Communication Engineering -A,6
922522106031,Electronics and Communication Engineering -A,6
922522106032,Electronics and Communication Engineering -A,6
922522106033,Electronics and Communication Engineering -A,6
922522106034,Electronics and Communication Engineering -A,6
922522106035,Electronics and Communication Engineering -A,6
922522106036,Electronics and Communication Engineering -A,6
922522106037,Electronics and Communication Engineering -A,6
922522106038,Electronics and Communication Engineering -A,6
922522106039,Electronics and Communication Engineering -A,6
922522106040,Electronics and Communication Engineering -A,6
922522106041,Electronics and Communication Engineering -A,6
922522106042,Electronics and Communication Engineering -A,6
922522106043,Electronics and Communication Engineering -A,6
922522106044,Electronics and Communication Engineering -A,6
922522106045,Electronics and Communication Engineering -A,6
922522106046,Electronics and Communication Engineering -A,6
922522106047,Electronics and Communication Engineering -A,6
922522106048,Electronics and Communication Engineering -A,6
922522106049,Electronics and Communication Engineering -A,6
922522106050,Electronics and Communication Engineering -A,6
922522106051,Electronics and Communication Engineering -A,6
922522106052,Electronics and Communication Engineering -A,6
922522106053,Electronics and Communication Engineering -A,6
922522106054,Electronics and Communication Engineering -A,6
922522106055,Electronics and Communication Engineering -A,6
922522106056,Electronics and Communication Engineering -A,6
922522106057,Electronics and Communication Engineering -A,6
922522106058,Electronics and Communication Engineering -A,6
922522106059,Electronics and Communication Engineering -A,6
922522106060,Electronics and Communication Engineering -A,6
922522106066,Electronics and Communication Engineering -B,6
922522106067,Electronics and Communication Engineering -B,6
922522106068,Electronics and Communication Engineering -B,6
922522106069,Electronics and Communication Engineering -B,6
922522106070,Electronics and Communication Engineering -B,6
922522106071,Electronics and Communication Engineering -B,6
922522106072,Electronics and Communication Engineering -B,6
922522106073,Electronics and Communication Engineering -B,6
922522106074,Electronics and Communication Engineering -B,6
922522106075,Electronics and Communication Engineering -B,6
922522106076,Electronics and Communication Engineering -B,6
922522106077,Electronics and Communication Engineering -B,6
922522106078,Electronics and Communication Engineering -B,6
922522106079,Electronics and Communication Engineering -B,6
922522106080,Electronics and Communication Engineering -B,6
922522106081,Electronics and Communication Engineering -B,6
922522106082,Electronics and Communication Engineering -B,6
922522106083,Electronics and Communication Engineering -B,6
922522106084,Electronics and Communication Engineering -B,6
922522106085,Electronics and Communication Engineering -B,6
922522106086,Electronics and Communication Engineering -B,6
922522106087,Electronics and Communication Engineering -B,6
922522106088,Electronics and Communication Engineering -B,6
922522106089,Electronics and Communication Engineering -B,6
922522106090,Electronics and Communication Engineering -B,6
922522106091,Electronics and Communication Engineering -B,6
922522106092,Electronics and Communication Engineering -B,6
922522106093,Electronics and Communication Engineering -B,6
922522106094,Electronics and Communication Engineering -B,6
922522106095,Electronics and Communication Engineering -B,6
922522106096,Electronics and Communication Engineering -B,6
922522106097,Electronics and Communication Engineering -B,6
922522106098,Electronics and Communication Engineering -B,6
922522106099,Electronics and Communication Engineering -B,6
922522106100,Electronics and Communication Engineering -B,6
922522106101,Electronics and Communication Engineering -B,6
922522106102,Electronics and Communication Engineering -B,6
922522106103,Electronics and Communication Engineering -B,6
922522106104,Electronics and Communication Engineering -B,6
922522106105,Electronics and Communication Engineering -B,6
922522106106,Electronics and Communication Engineering -B,6
922522106107,Electronics and Communication Engineering -B,6
922522106108,Electronics and Communication Engineering -B,6
922522106109,Electronics and Communication Engineering -B,6
922522106110,Electronics and Communication Engineering -B,6
922522106111,Electronics and Communication Engineering -B,6
922522106112,Electronics and Communication Engineering -B,6
922522106113,Electronics and Communication Engineering -B,6
922522106114,Electronics and Communication Engineering -B,6
922522106115,Electronics and Communication Engineering -B,6
922522106116,Electronics and Communication Engineering -B,6
922522106117,Electronics and Communication Engineering -B,6
922522106118,Electronics and Communication Engineering -B,6
922522106119,Electronics and Communication Engineering -B,6
922522106120,Electronics and Communication Engineering -B,6
922522106121,Electronics and Communication Engineering -B,6
922522106122,Electronics and Communication Engineering -B,6
922522106123,Electronics and Communication Engineering -C,6
922522106124,Electronics and Communication Engineering -C,6
922522106125,Electronics and Communication Engineering -C,6
922522106126,Electronics and Communication Engineering -C,6
922522106127,Electronics and Communication Engineering -C,6
922522106128,Electronics and Communication Engineering -C,6
922522106129,Electronics and Communication Engineering -C,6
922522106130,Electronics and Communication Engineering -C,6
922522106131,Electronics and Communication Engineering -C,6
922522106132,Electronics and Communication Engineering -C,6
922522106133,Electronics and Communication Engineering -C,6
922522106134,Electronics and Communication Engineering -C,6
922522106135,Electronics and Communication Engineering -C,6
922522106136,Electronics and Communication Engineering -C,6
922522106137,Electronics and Communication Engineering -C,6
922522106138,Electronics and Communication Engineering -C,6
922522106139,Electronics and Communication Engineering -C,6
922522106140,Electronics and Communication Engineering -C,6
922522106141,Electronics and Communication Engineering -C,6
922522106142,Electronics and Communication Engineering -C,6
922522106143,Electronics and Communication Engineering -C,6
922522106144,Electronics and Communication Engineering -C,6
922522106145,Electronics and Communication Engineering -C,6
922522106146,Electronics and Communication Engineering -C,6
922522106147,Electronics and Communication Engineering -C,6
922522106148,Electronics and Communication Engineering -C,6
922522106149,Electronics and Communication Engineering -C,6
922522106150,Electronics and Communication Engineering -C,6
922522106151,Electronics and Communication Engineering -C,6
922522106152,Electronics and Communication Engineering -C,6
922522106153,Electronics and Communication Engineering -C,6
922522106154,Electronics and Communication Engineering -C,6
922522106155,Electronics and Communication Engineering -C,6
922522106156,Electronics and Communication Engineering -C,6
922522106157,Electronics and Communication Engineering -C,6
922522106158,Electronics and Communication Engineering -C,6
922522106159,Electronics and Communication Engineering -C,6
922522106160,Electronics and Communication Engineering -C,6
922522106161,Electronics and Communication Engineering -C,6
922522106162,Electronics and Communication Engineering -C,6
922522106163,Electronics and Communication Engineering -C,6
922522106164,Electronics and Communication Engineering -C,6
922522106165,Electronics and Communication Engineering -C,6
922522106166,Electronics and Communication Engineering -C,6
922522106167,Electronics and Communication Engineering -C,6
922522106168,Electronics and Communication Engineering -C,6
922522106169,Electronics and Communication Engineering -C,6
922522106170,Electronics and Communication Engineering -C,6
922522106171,Electronics and Communication Engineering -C,6
922522106172,Electronics and Communication Engineering -C,6
922522106173,Electronics and Communication Engineering -C,6
922522106174,Electronics and Communication Engineering -C,6
922522106175,Electronics and Communication Engineering -C,6
922522106176,Electronics and Communication Engineering -C,6
922522106177,Electronics and Communication Engineering -C,6
922522106178,Electronics and Communication Engineering -C,6
922522106179,Electronics and Communication Engineering -C,6
922522106180,Electronics and Communication Engineering -C,6
922522106181,Electronics and Communication Engineering -C,6
922522106182,Electronics and Communication Engineering -C,6
922522106183,Electronics and Communication Engineering -C,6
922522106184,Electronics and Communication Engineering -C,6
922524106001,Electronics and Communication Engineering -A,2
922524106005,Electronics and Communication Engineering -A,2
922524106007,Electronics and Communication Engineering -A,2
922524106008,Electronics and Communication Engineering -A,2
922524106010,Electronics and Communication Engineering -A,2
922524106012,Electronics and Communication Engineering -A,2
922524106023,Electronics and Communication Engineering -A,2
922524106027,Electronics and Communication Engineering -A,2
922524106030,Electronics and Communication Engineering -A,2
922524106037,Electronics and Communication Engineering -A,2
922524106041,Electronics and Communication Engineering -A,2
922524106042,Electronics and Communication Engineering -A,2
922524106045,Electronics and Communication Engineering -A,2
922524106052,Electronics and Communication Engineering -A,2
922524106054,Electronics and Communication Engineering -A,2
922524106057,Electronics and Communication Engineering -A,2
922524106060,Electronics and Communication Engineering -A,2
922524106066,Electronics and Communication Engineering -A,2
922524106075,Electronics and Communication Engineering -A,2
922524106076,Electronics and Communication Engineering -A,2
922524106078,Electronics and Communication Engineering -A,2
922524106081,Electronics and Communication Engineering -A,2
922524106092,Electronics and Communication Engineering -A,2
922524106095,Electronics and Communication Engineering -A,2
922524106096,Electronics and Communication Engineering -A,2
922524106097,Electronics and Communication Engineering -A,2
922524106098,Electronics and Communication Engineering -A,2
922524106102,Electronics and Communication Engineering -A,2
922524106108,Electronics and Communication Engineering -A,2
922524106117,Electronics and Communication Engineering -A,2
922524106119,Electronics and Communication Engineering -A,2
922524106120,Electronics and Communication Engineering -A,2
922524106121,Electronics and Communication Engineering -A,2
922524106124,Electronics and Communication Engineering -A,2
922524106135,Electronics and Communication Engineering -A,2
922524106136,Electronics and Communication Engineering -A,2
922524106137,Electronics and Communication Engineering -A,2
922524106148,Electronics and Communication Engineering -A,2
922524106149,Electronics and Communication Engineering -A,2
922524106159,Electronics and Communication Engineering -A,2
922524106172,Electronics and Communication Engineering -A,2
922524106173,Electronics and Communication Engineering -A,2
922524106175,Electronics and Communication Engineering -A,2
922524106179,Electronics and Communication Engineering -A,2
922524106180,Electronics and Communication Engineering -A,2
922524106183,Electronics and Communication Engineering -A,2
922524106184,Electronics and Communication Engineering -A,2
922524106188,Electronics and Communication Engineering -A,2
922524106192,Electronics and Communication Engineering -A,2
922524106196,Electronics and Communication Engineering -A,2
922524106200,Electronics and Communication Engineering -A,2
922524106205,Electronics and Communication Engineering -A,2
922524106208,Electronics and Communication Engineering -A,2
922524106218,Electronics and Communication Engineering -A,2
922524106223,Electronics and Communication Engineering -A,2
922524106225,Electronics and Communication Engineering -A,2
922524106227,Electronics and Communication Engineering -A,2
922524106228,Electronics and Communication Engineering -A,2
922524106233,Electronics and Communication Engineering -A,2
922524106238,Electronics and Communication Engineering -A,2
922524106239,Electronics and Communication Engineering -A,2
922524106240,Electronics and Communication Engineering -A,2
922524106251,Electronics and Communication Engineering -A,2
922524106253,Electronics and Communication Engineering -A,2
922524106004,Electronics and Communication Engineering -B,2
922524106015,Electronics and Communication Engineering -B,2
922524106016,Electronics and Communication Engineering -B,2
922524106018,Electronics and Communication Engineering -B,2
922524106019,Electronics and Communication Engineering -B,2
922524106020,Electronics and Communication Engineering -B,2
922524106024,Electronics and Communication Engineering -B,2
922524106032,Electronics and Communication Engineering -B,2
922524106034,Electronics and Communication Engineering -B,2
922524106038,Electronics and Communication Engineering -B,2
922524106039,Electronics and Communication Engineering -B,2
922524106044,Electronics and Communication Engineering -B,2
922524106049,Electronics and Communication Engineering -B,2
922524106051,Electronics and Communication Engineering -B,2
922524106053,Electronics and Communication Engineering -B,2
922524106058,Electronics and Communication Engineering -B,2
922524106063,Electronics and Communication Engineering -B,2
